number,song name,artist,year,genre,lyrics,view record
75,Reminder,theweeknd,2023,rb,recordmanplaysongradiobusitrynafindblueeysoulletblackhairgrowweedsmokeswearmuchregulargonlethitfligonletgoaintxogottagonewawardkidshowtalkinboutfacenumbinbagblowimlikegoddamnbitchteenchoicegoddamnbitchbleachboywhipgamemakeniggaunderstandthoughgothannibsilenclambohitgahardmakerotatrotatniggablewlikepropanpropanrbniggalamegotsweetasianchickgolowmanelomeinohohohknowknownananananaknowknowknowohohohknowknowknownananananaeveritimetriforgetillrightremindknowknowpowpowknowknowohyeahsaidimtrynaswimsomethinwetteroceanfadedoublcupimmixinpotionwannamakemoneymakedopeshitseemlikeniggatrynasoundlikeoldshiteverybodiknowniggaknowplatinummixtapsippincodeinpourtrophirollintilnosebleedimakeepsinginimburninogniggagetmakemoneyalonrockchainaroundneckmakinsureimgettinhometravelroundglobemakecouplmilshowcomebackcitifuckeverigirlknowusewalkaroundslouchmattressfloorshitstraighteatindaytrynaloseweightgoodsexwellsweathotelbedsprwellwearaintgottatellcausknowohohohknowknownananananaknowknowknowohohohknowknowknownananananaeveritimetriforgettriforgetillrightremindheyknowknowpowpowknowknowknowwhidontshakesomethinshakesomethindontbreaknothinbreaknothinbabigirlwontworksomethinworksomethindonthurtnothinhurtnothinbabigirlwontshakesomethinshakesomethindontbreaknothinbreaknothinbreakbabigirlwontworksomethinworksomethinworkdonthurtnothinhurtnothincausknowknownomanyeahknowmanohohohnananananaohohohnananananaohohohnananananaohohohnanananana,"447,156,328"
76,You Right,theweeknd,2021,rb,gotmanwantgotmanwantnervdickmakinthinkboutsomeonnewknowgotmuchsaytrihidefacedontworkseewantgetwitrightrightgotguycanthelpwantsaidrightgotguycanthelpwantcantstoplookwaycausknowcouldbabeneverfeelyoudthinkinbouteveridaydontbelievfairytalgotfantasitrynasheettopactlikedeepboytaketellboutreallifeelboundcanttelloneknowgotmanwantgotmanwantnervdickmakinthinkboutsomeonenewknowgotmuchsaytrihidefacedontworkseewantgetwitrightrightgotguyrightrightcanthelpwantsaidrightgotguyrightrightcanthelpwantgirlwantlikewantfeelenergioohyeahtopohyeahknowmanaintcontrollinstillhesitoohcauschoseloyaltiohyeahknowhistorimetbeforpeakheyheyconnectwomanusebutbutbutthisexcloudmemoricouplstrokeputyoullbelonggotmanwantgotmanwantohnervdickmakinthinkboutsomeonnewknowgotmuchsaytrihidefacedontworkseewantgetwityeahyeahyeahyeahyeahrightrightgotguyrightrightcanthelpwantsaidrightgotguyrightrightcanthelpwant,"419,812,828"
77,Take My Breath,theweeknd,2021,poprb,sawfireeyesawfirelookeyetellthingwannatriuhknowtemptatdevildisguisriskfeelalivohyeahofferlikesacrificsaidthitimetelllovebringlightlikedreamfeelloveedgfantasiokaysuddenlibabisaytakebreathawaymakelastforevbabeneverbabeahtakebreathawaynobodidoebetterbabebringclosewantholdtightpullclosefeelheatthighuhsaywayyoungendlifehuhgirldontwannaonepaypriceoohlikedreamfeellovestoedgfantasiokaysuddenlibabisaytakebreathawaymakelastforevbabeneverbabeahtakebreathawaynobodidoebetterbabebringcloseheavenbabeuhtakebreathohohoohtheyllseeohoohoohyeahsayohohohohohohohohohohohohohoohohtakebreathawaytakebreathawaymakelastforevbabeneverbabeahtakebreathawaytakebreathawaynobodidoebetterbabebringcloseheavenbabetakebreathtakebreathbreathawaynoboditakebreathtakebreathbreathawaynobodidoebetterbabebringcloseheavenbabeuh,"287,692,761"
78,In My Blood,shawnmendes,2018,poprock,helplikewallcavesometimfeellikegivecantisntbloodlaybathroomfloorfeelnothimoverwhelminsecurgivesomethcouldtakeeasmindslowlidrinkyoullfeelbettertakehomeyoullfeelbetterkeeptellgetbetterdoeeverhelplikewallcavesometimfeellikegivemedicinstrongenoughsomeonhelpimcrawlskinsometimfeellikegivecantisntbloodisntbloodimlookphonefeelanxiouafraidalonhatethiimtrynafindwaychillcantbreathohsomebodicouldhelplikewallcavesometimfeellikegivemedicinstrongenoughsomeonhelpimcrawlskinsometimfeellikegivecantisntbloodisntbloodohneedsomebodineedsomebodisomeonhelpneedsomebodihelplikewallcavesometimfeellikegivecantisntbloodisntbloodohohohohohisntbloodneedsomebodiisntbloodneedsomebodiisntblood,"354,106,270"
79,Stitches,shawnmendes,2015,pop,thoughtidhurtbeforoneeverleftquitthisorewordcutdeeperknifeneedsomeonbreathbacklifegotfeelimgoknowillmakealivquitcalllovermovewatchbleedcantbreathshakefallontokneeimwithoutkissillneedstitchtripachbegcomehelpimwithoutkissillneedstitchlikemothdrawnflameohlurecouldntsenspainbitterheartcoldtouchimgonnareapsowimleftseeredgotfeelimgoknowillmakealivquitcalllovermovewatchbleedcantbreathshakefallontokneeimwithoutkissillneedstitchtripachbegcomehelpimwithoutkissillneedstitchneedlthreadgottagetouttaheadneedlthreadgonnawinddeadneedlthreadgottagetouttaheadneedlthreadgonnawinddeadgonnawinddeadneedlthreadgottagetouttaheadgottagetouttaheadneedlthreadgonnawinddeadwinddeadneedlthreadgottagetouttaheadgetouttaheadwatchbleedcantbreathshakefallontokneefallkneeimwithoutkisswithoutillneedstitchillneedstitchtripachbegcomehelpbegbabipleasimwithoutkissillneedstitchimwithoutkissillneedstitchimwithoutkissillneedstitch,"1,570,180,171"
80,Treat You Better,shawnmendes,2016,pop,wontlieknowrighttellimseefacesayonewantspendtimethiwrongsituatanytimwantstopknowtreatbetteranigirllikedeservgentlemantellwhiwasttimewastcriinsteadknowtreatbetterbetterillstoptimesecondsayyoudlikewannagivelovemissbabiwakewouldeverythneedthicoulddiffertellwantcausknowtreatbetteranigirllikedeservgentlemantellwhiwasttimewastcriinsteadknowtreatbetterbetterbettergivesigntakehandwellfinepromiswontletknowdontthialonpromisillneverletcausknowtreatbetteranigirllikedeservgentlemantellwhiwasttimewastcriinsteadknowtreatbetterbetterohbetterbetter,"2,406,985,818"
81,Lost In Japan,shawnmendes,2018,popfunk,itdtakeoneflightwedtimezonelooktimelinseerainbowgotideaknowsoundcraziwannaseeyaohgottaaskgotplantonightimcouplhundrmilejapanwathinkcouldflihoteltonightcausiiicantgetmindcantgetmindcantgetmindohcouldfeeltensioncouldcutknifeknowfriendshiphearthinkboutyeahgottaconvincshouldntfallasleepitllonlicouplhourimleavgotplantonightimcouplhundrmilejapanwathinkcouldflihoteltonightcausiiicantgetmindcantgetmindcantgetmindgotplantonightwahopecouldgetlostparadisonlithingimthinkboutcausiiicantgetmindcantgetmindcantseemgetmindletgetlosttonightletgetlosttonightbabicantseemgetmindletgetlosttonightletgetlosttonightbabicantseemgetmindgotplantonightimcouplhundrmilejapanwathinkcouldflihoteltonightcausiiicantgetmindcantgetmindgotplantonightbabiwahopecouldgetlostparadisonlithingimthinkboutiiicantgetmindcantgetmindcantseemgetmindyeahletgetlosttonightletgetlosttonightbabicantseemgetmindletgetlosttonightletgetlosttonightbabicantseemgetmind,"117,227,673"
82,Something Big,shawnmendes,2014,pop,onetwothreefourohwoahwoahohwoahwoahohplaylottomightwinlike25lifebustprisonsomethairsomethairlikefeelkilltakelastshotknowgohitsomethairsomethairwoahsomethbigfeelhappencontrolpushpullgrabfeelbonelikeohwoahwoahohwoahsomethbigfeelhappenohwoahwoahohwoahsomethbiglikefeelwinmedalworkhardknewwouldntsettlhandairhandairhearthoughtwouldntlistenlikeanthemwholeworldsinginhandairhandairwoahsomethbigfeelhappencontrolpushpullgrabfeelbonelikeohwoahwoahohwoahsomethbigfeelhappenohwoahwoahohwoahsomethbigwoahyeahyeahstompfeetgroundshakeclaphandwallbreakyellloudwontforgetnamecaussomethbighappentakethirockstartfireraisthifeelhighcanttellusanythsomethbighappensomethbigfeelhappencontrolpushpullgrabfeelbonelikeohwoahwoahohwoahsomethbighappenwoahohwoahwoahohwoahsomethbigfeelhappenoh,"168,124,561"
83,Seâorita,shawnmendescamilacabello,2019,poplatinpop,lovecallseâoritawishcouldpretenddidntneedyaeveritouchoohlalalatruelalalaoohrunoohkeepcomeyalandmiamiairwahotsummerrainsweatdripbeforevenknewnamelalalafeltlikeoohlalalayeahsapphirmoonlightdanchoursandtequilasunrisbodifitrighthandlalalafeltlikeoohlalalayeahlovecallseâoritawishcouldpretenddidntneedyaeveritouchoohlalalatruelalalaoohrunoohknowlovecallseâoritawishwasntdamnhardleavyaeveritouchoohlalalatruelalalaoohrunoohkeepcomeyalockhotelthingneverchangsayfriendfrienddontknowwaytastlalalacausknowlongtimecomedontletfallohoohlipundresshooktonguoohlovekissdeadlidontstoplovecallseâoritawishcouldpretenddidntneedyaeveritouchoohlalalatruelalalaoohrunoohknowlovecallseâoritawishwasntdamnhardleavyaeveritouchoohlalalatruelalalatruelalaoohrunoohkeepcomeyaalongivecomeyayahopemeantsomethyaoohcallnameillcomeyacomeyacomeyacomeyayayaohlovecallyaoohrunoohkeepcomeya,"1,628,450,766"
84,Beside You,keshi,2019,popalternativerb,ohguygotinterruptfeelinvibesayimtypeknowmindwtalknothinseelikedontliebabidontliehiloveneverfeltrightswitchsideimbesidsayalrightdontliebabidontliewaymaniheadneedsteadiviewsmokincigarettrendezvnevermeantcrossjawhitflooronetwothinkwantyouyousaythiaintlovestilllovemakeloveanythinsateyadontshidecidsaymakeminedontliebabidontliehiloveneverfeltrightswitchsideimbesidyasayalrightlemmshowfeellikedontliebabidontliehiloveneverfeltrightswitchsideimbesidyasayalrightdontliebabidontlieskinfineahahahcomeclosebabiputmineahskinfineahahahcomeclosebabiputmineguygotinterruptfeelinvibesayimtypeknowmindtalknothinseelikeohohdontliebabidontliehiloveneverfeltrightswitchsideimbesidyasayalrightlemmshowfeellikedontliebabidontlie,"33,126,867"
85,Blue,keshi,2017,popalternativerb,impatisaystillwaitinanothroundnewfaceimracinimfineillnevermakehomesixthstreetoccascanttakechangbluemoondifferphasebluemoondifferplacethreehourthreemonthawaygobackdontwantseecausimseemalwayrelievsaymeangotnumbfightwithinbloodlinbetterdressdatenightdatenightdonthitcellunknownnumberphonedontneedhelpletlayfloordontknowliketimebeforimpatisaystillwaitinanothroundnewfaceimracinimfineillnevermakehomesixthstreetoccascanttakechangbluemoondifferphasebluemoondifferplacestearpiecwontevenfeelknowimneedmoveseasonimpatisayitstilwaitinanothroundnewfaceimraceimfineillnevermakehomesixthstreetoccascanttakechangbluemoondifferphasebluemoondifferplace,"10,341,948"
86,Somebody,keshi,2017,popalternativerb,babiwhihesitcausknowfeelwanttastletshowwannatrynagettrapleglockgoanothroundmakebedrockyuhbiteneckimamakesweatnevergiverestnevergiverestneedsomebodibabiputbodisaidbodineedsomebodibabiputbodisaidbabibabifuckaroundputgetloudnotherroundbabineedsomebodibabiputtellwanttetelwantbabibabifuckaroundputgetloudnotherroundbabineedsomebodibabiputtellwanttetelwantbackgirlspeakinlanguagshowfavoritspotdontgottasaypullcloseholdtightletgonightsaddlgirlwhikeepinwaitinholdwannagetwantlovegonmakeneedsomebodibabiputbodisaidbodineedsomebodibabiputbodisaidbabibabifuckaroundputgetloudnotherroundbabineedsomebodibabiputtellwanttetelwantbabikeshibabifuckaroundputgetloudnotherroundbabineedsomebodibabiputtellwanttetelwantpullclosepullcloseholdtightpullpullclosepullclosepullcloseholdtightpullpullclose,"6,901,077"
87,Less Of You,keshi,2020,popalternativerb,helloawakrightgodneedhearsoundpleascalmknowselfishonlithingevermadesensdontwannathidontknowthiwithoutclingsidevoicnightcovereyeimterrififacescreenaintadequreplacyeahyeahmuchtimelimelightgimmlandlinewantbadwontliegetworsnighttimeneverstaylonggonemorncomehomegotlessleavimpiecmaybbettercutloostelldaywaimokaydontknowdontknowdontknowdontknowdontknowdontknowtimenevermoveslowbedtimehitphonetellgogotellgogomuchtimelimelightgimmlandlinewantbadwontliegetworsnighttimeneverstaylonggonemorncomehomegotlessleavimpiecmaybbettercutloosdontknowthiwithoutdontknowdontknowdontknowdontknowthiwithoutdontknowdontknowdontknowdontknowthiwithout,"20,269,410"
88,Limbo,keshi,2018,popalternativerb,ivegoinmotionbackforthlikeoceanfraudshithopenobodinoticbangchestmornheadnightdrinklesswantstrikelightsquarimmightiestfighthurttwicetriadvicthishitmightdiethishitfeelalivfeelalivfeelalivfeellikelimbohandwindowchasinsunsettempoyeahtempooohthionlishowbestbestlookdemonsawputmeansomeonelsouttasightouttaminddontknowfinddontknowhidestilleatgooddrinkgoodfeelgoodgoodcanthearheadimsatbesidyafucklunglivergoodlookmirrorfeelalivfeelalivfeelalivfeellikelimbohandwindowchasinsunsettempotempooohthiillonlishowbestbestoohtryinimmanhopinwontgetbestbest,"25,953,673"
89,Drunk,keshi,2018,popalternativerb,frienddrunkimstumblinbackbeddontneednobodielsfrienddrunkimstumblinbackbeddontneednobodielssmelllikesmokenuitdelhommsinclastspoketellgostilllovebluenothinnewcarelessloveivefewhowboutfrienddrunkimstumblinbackbeddontneednobodielsfrienddrunkimstumblinbackbeddontneednobodielsneverthoughtgoneidfindhardcarriprobablcausfelllovewaybackthinkusthinkusfrienddrunkimstumblinbackbedgotnobodielsfrienddrunkimstumblinbackbedgotgotnobodiels,"35,721,011"
90,Understand,keshi,2020,popalternativerb,neverthoughtidfindonelifewouldneargotgotusbabemakefeelcompletneedoohoohmaybtrilettakehandonlioneunderstandguesstimeaskminedayhopeyoullstayilladmitimscarecausiveneverreallicaremuchthiworthriskoohoohmaybtrilettakehandyouronlioneunderstandoohoohoohoohoohmaybtrilettakehandonlioneunderstand,"3,438,911"
91,Goodbyes,postmalonefeatyoungthug,2019,pophiphop,kurtfeelmuchpleasurpaingirlspitevaincomplainneedsomethchangneedtakeedgtonightdonttellshutknowtalkmuchdontgotsaywantheadwantbedroomtonightwaycouldsavecausneedsaveimgoodgoodbyactinsanstubbornchangimdrinkin80proofveinfingertipstainlookedgdonttonightsaidneedthiheartgotturnwasntwantwouldntletgolostimgonerwantheadwantbedroomtonightwaycouldsavecausneedsaveimgoodgoodbywantrightlifewantbacktonightimtrynacutknifewannaslicediceargupossessgotprecisturntvimwatchfightfloodgaragbluediamondsharkbarbilifedollnickiminajdontneedkeydrivecarchargerwannaseesideoneunbothdontwantnevergooutsidpromisplayslidinimtourbustillridinyeahyeahyeahyeahyeahwantheadwantbedroomtonightwaysavebecausneedsaveimgoodgoodbygoodbygoodbygoodbygoodbygoodbygoodbygoodbygoodbygoodbyimgoodgoodbygoodbygoodbygoodbygoodbygoodbygoodbygoodbygoodbygoodbyimgoodgoodby,"185,847,110"
92,Wow.,postmalone,2019,pophiphop,saidtirelilmoneyneedbigboypulltwentiinchbladelikeimliltroyeverybodiflockinneeddecoyshawtimixinvodkalacroixyeahgwagongwagongwagongwagonhousewpullingotlottoy720bumpinfallboywatalkinshitbeginmmhmmhbackwafeelinforgivinforgivinknowpissseewinninseewinninseeigloomouthgrinningrinninyeahhundrbandpocketithundrdeeprolllikearmigetbottlbottllonelyitmomentshowgotemsayinwowwowwowhundrbandpocketyeahgrandmamaprobablknowknowgetbottlbottllonemomentshowgotemsayinwowwowwoweverywhergoheycatchblocklikeimmutombowow750lamboutahsnowskrrttrunkfrontlikeshitdumboyeahcutrooflikeniptuckpullhousbigbuttturnkitchencounterstripclubdrecamegotguapyalldisappearwowbefordropstoneynoneyallreallicarecarealwaysaycongratulkidkidthi40impourinthishityeahuselotgotyupmadanothhitcausgotboreyupalwaygoinneverpuntfourthlastcallhailmariprescotttouchdownayiyeahhundrbandpockethundrdeeprolllikearmiheygetbottlbottllonemomentshowgotemsayinwowwowwowwowhundrbandpocketgoddamnyeahgrandmamaprobablknowgoddamngetbottlbottllonemomentshowgotemsayinwowwowwowwowwowwowsayinwowwowwow,"318,976,208"
93,Psycho,postmalonefeattydollaign,2018,pophiphop,damnapgoinpsycholilmamabadlikemichaelcantreallitrustnobodithijewelrirooflooklikenoshowgotdiamondboatloadcometoniromoclownbozoapgoinpsycholilmamabadlikemichaelcantreallitrustnobodithijewelrirooflooklikenoshowgotdiamondboatloaddontactlikefriendimrollinendthoughstuckfriendzonetellfourfivfifthayihunnidbandinsidshortdechinoshtayitristuffdontevenfitayiknowshteversincjitayimadefirstmillionimlikeshtthiayi30walkthroughmanbchlitayimanibottlgaveugligirlsipwindowbenzocouldsendrentimlikewoahmanneckgoddamncolddiamondweighteethsoregothomiletblowohmoneythickwonteverfoldsaidholdcantevertelldamnapgoinpsycholilmamabadlikemichaelcantreallitrustnobodithijewelriyoumirooflooklikenoshowgotdiamondboatloadcometoniromoclownbozoapgoinpsycholilmamabadlikemichaelcantreallitrustnobodithijewelrirooflooklikenoshowgotdiamondboatloaddontactlikefriendimrollinendthoughapgoinpsychorolligoinbraziimhittinlilmamawannababisippipankichainstankiseewhippromistakeyodollaridinoldschoolchevidroptopboolinthotthotgongivetoptoponeswitchmakeassdropheyuhtakesmokeshopgongethighayigonhitrodeodialvalentinogonhitpicotakeimtakeslumthiainthappenovernightdiamondrealbrightsaintlaurentjeanstillvanthoughvvssputnecklacgirllookbeautitonightstarroofmatchjewelridamnapgoinpsycholilmamabadlikemichaelcantreallitrustnobodithijewelrirooflooklikenoshowgotdiamondboatloadcometoniromoclownbozoapgoinpsycholilmamabadlikemichaelcantreallitrustnobodithijewelrirooflooklikenoshowgotdiamondboatloaddontactlikefriendimrollinendthough,"1,036,875,866"
94,I Fall Apart,postmalone,2016,pophiphop,ooohfallapartooohyeahmmhmmtoldimenoughyeahleftbrokenheartyeahfooltwicefaultyeahcutdeepleftscaryeahmanithoughtgoinbrainyeahimtakinshotlikenovocainyeahooohfallapartcoreooohfallapartcoreooohdidntknowbeforsurpriscaughtguardthidamnjewelriboughtwashortithoughtnevercaughtfeelinthihardharderliquorpourtelldontwantcantletgoeveryboditoldfeelinlikesoldsouldevilformwhoredevilformwhoresaidsaidsaidwedtogethooohfallapartcoreooohfallapartcoreooohdidntknowbeforsurpriscaughtguardthidamnjewelriboughtwashortithoughticekeeppourindrinkkeepflowintribrushkeepgoincoverscarcanthelpshowinwhippinforeigntearkeepblowinicekeepdroppindrinkkeepflowintribrushkeepgoinscarcanthelpshowinwhippinforeigntearkeepblowinyeahooohfallapartcoreooohfallapartcoreooohdidntknowbeforsurpriscaughtguardthidamnjewelriboughtwashortithought,"71,258,499"
95,Congratulations,postmalonefeatquavo,2016,pophiphop,yeahyeahyeahheymamacallseentvsonsaidshitdonechangeversincwadreameversincwayoungsaidwouldntnothalwaysaycongratuluhuhuhworkhardforgotvacatuhhuhaintneverdedicuhuhpeoplhatinsaychanglookmadeuhuhyeahmadeuhuhuhtheywaneverfriendliyeahimjumpbentleyyeahandknowsounddramatyeahknewyeahmoneyimsavagyeahitchlikehabityeahimsurroundtwentibadbitchyeahdidntknowlastyearyeaheveryonwannaactlikeimportyeahyeahyeahyeahyeahyeahmeannothsawdoughyeahyeahyeahyeahyeahyeahyeaheveryoncountdropballyeahyeahyeahyeahyeahyeahyeaheverythcustomlikeimborderyeahyeahfuckwinputlighterskycouldmakecentgotmillionmindcomebullshitputsideballsincbabicouldseeeyemamacallseentvsonsaidshitdonechangeversincwadreameversincwayoungsaidwouldntnothalwaysaycongratulcongratulworkhardforgotvacatoohaintneverdedicayiuhuhpeoplhatinsaychanglookmadeuhuhyeahmadeuhuhuhyeahwapatientyeahohwapatientayioohscreammademadeitnoweveryoneverywhergosaygratuluhyoungniggayoungniggagraduatyeahpickrockballbabiballimlooksomeoncallbabibrrtrightgotsituatayinothinoldbenbenfranklincashbigringwoochampagnchampagnlifelikeballgameballgameinsteadimtrapthoughtrapthoughpotbigcallsuperbowlsuperbowlwoosuperbowlcallhoebrrtgetrollskrrttopfloorlifestyltophonchopostyeahayimalonayigotplayphoneayiknowimayihunchohoudinigoneayimamacallseentvsonsaidshitdonechangeversincwadreameversincwayoungsaidwouldntnothalwaysaycongratulayiuhuhuhworkhardforgotvacatuhhuhoohaintneverdedicayiuhuhpeoplhatinsaychanglookmadeyeahyeahmadeayiheyheyheyheyheyhey,"1,553,720,986"
96,Better Now,postmalone,2018,pophiphop,prollithinkbetterbetteronlisaycausimaroundaroundknownevermeantletletwouldagaveanythwouldagaveeverythknowsaybetterbetteronlisaycausaroundaroundknownevermeantletletwouldagaveanythwouldagaveeverythohohbelievwouldendendeverythcamesecondbenzobenzoevenspeakinfriendknewunclauntthough20candlblowemopeneyelookinforwardrestliveusekeeppicturpostbedsiddressersockdontlikeimrollinrollinrollinrollinbrotherlikejonajonadrinkinhenniimtrynaforgetcantgetthishitouttaheadprollithinkbetterbetteronlisaycausimaroundaroundknownevermeantletletwouldagaveanythwouldagaveeverythknowsaybetterbetteronlisaycausaroundaroundknownevermeantletletwouldagaveanythwouldagaveeverythohohseendudeseemlikewapretticoolwabrokenlifegoewondergonnatakegonnatakeanothforeignbiggerchainbiggerchainbecausmatterlifehachangkeeplookbackbetterdayprollithinkbetterbetteronlisaycausimaroundaroundknownevermeantletletwouldagaveanythwouldagaveeverythknowsaybetterbetteronlisaycausaroundaroundknownevermeantletletwouldagaveanythwouldagaveeverythohohpromisswearillokayonlilovelifelovelifeprollithinkbetterbetteronlisaycausimaroundaroundknownevermeantletletwouldagaveanythwouldagaveeverythknowsaybetterbetteronlisaycausaroundaroundknownevermeantletletwouldagaveanythwouldagaveeverythohoh,"600,364,763"
97,Circles,postmalone,2019,poprock,couldntturnaroundtilupsidillbadguyaintproudcouldnteventridontbelievthieveritimeseasonchanglovewentcoldfeedflamecauscantletgorunawayruncirclrunawayrunawaydaresomethimwaitdonttakeblamerunawayruncirclrunawayrunawayrunawayletgogotfeeltimeletgosayknewthiwadoomgetgothoughtwaspecialspecialwasexthoughsexthoughstillhearechoechogotfeeltimeletgoletgoseasonchanglovewentcoldfeedflamecauscantletgorunawayruncirclrunawayrunawaydaresomethimwaitdonttakeblamerunawayruncirclrunawayrunawayrunawaymaybdontunderstandimgoonligotlosemakemindtellgonnaonliletgoseasonchanglovewentcoldfeedflamecauscantletgorunawayruncirclrunawayrunawaydaresomethimwaitdonttakeblamerunawayruncirclrunawayrunawayrunaway,"632,049,507"
98,Sunflower,postmalonefeatswaelee,2018,pophiphop,ayiayiayiayioohoohoohoohoohoohayiayioohoohoohoohneedlesssaykeepcheckwabadbadneverthelessyeahcallinquitbabiimwreckwreckcrashplacebabiwreckwreckneedlesssayimkeepcheckwabadbadneverthelesscallinquitbabiimwreckcrashplacebabiwreckthinkinbadwaylosingripscreaminfacebabidonttripsomeontookbigldontknowfeltlookinsidewaypartitiltoohoohoohthingcantrefuswannaridelikecruisimtrynaloseleftdustunlessstuckyasunflowthinklovewouldmuchyoullleftdustunlessstuckyasunflowsunfloweveritimeimleavinoohdontmakeeasiwishcouldgivereasonohoheveritimeimwalkinheartellinturnaroundfightintrustwontbackevengottariskrightohknowscareunknownknowndontwannaalonalonknowalwaycomegogocontrolyoullleftdustunlessstuckyasunflowthinklovewouldmuchyoullleftdustunlessstuckyasunflowsunflowyeah,"2,224,985,006"
99,Rockstar,postmalonefeat21savage,2018,hiphoptrap,hahahahahatankgodayiayiivefuckinhoepoppinpillimanfeellikerockstarayiayibrothergotgaalwaysmokinlikerastafuckincalluzishowmanshottahomipullblockmakethinggogrrratatatatapowpowpowayiayiswitchwhipcamebackblackimstartinsayinrestpeacbonscottscottayiclosedoorblowinsmokeasklightfirelikeimmorrisonsonayiactfoolstageprollileavfuckinshowcopcarcarayishitwalegendarithrewtvwindowmontagcocaintablliquorpourindontgivedamndudegirlfriendgroupitrynagetsayinimbandayiayiactinouttapockettrynagrabpanthundrbitchtrailersayaintgotmanbroughtfriendyeahayiayiayiivefuckinhoepoppinpillimanfeellikerockstarayiayibrothergotgaalwaysmokinlikerastafuckincalluzishowmanshottahomipullblockmakethinggogrrratatatatapowpowpowivehillfuckinsuperstarfeelinlikepopstar212121drinkinhennibadbitchjumpinpoolaintgotbrabrahitbackpullintrackscreaminãnomâyeahyeahyeahlikesavagwhigottwelvcargaragonligotsixcar21aintcakinkisskisswifeysayimlookinlikewholesnackbigsnackgreenhundrsafegotoldrackoldracklabitchalwayaskincoke2121livinlikerockstarsmashcopcarsweeterpoptartknowharddonemadehotchartmemberusetraphardlivinlikerockstarimlivinlikerockstarayiivefuckinhoepoppinpillimanfeellikerockstarayiayibrothergotgaalwaysmokinlikerastayeahyeahyeahyeahfuckincalluzishowmanshottahomipullblockmakethinggogrrratatatatagrrratatatatastarstarrockstarrockstarstarrockstarrockstarfeellikerockstarrockstarrockstarfeellike,"1,131,452,674"
100,White Iverson,postmalone,2016,pophiphop,doublotimnewthreesaucinsaucinimsaucinimswagginimswagginimswagginohoohswagginimballinimballiniversonswishoohayiwatchwatchwatchyeahshotshotshotyeahspendinimspendinfuckinpaygotbraidgothoestartrockinsleevcantballjoeknowconcordtoethishithardoohaintrichyetknowaintbrokeseelikebuystorestoreimwhitegirllovincocacocalikeotdoublotlikeimkdsmokinogsmokinogknow23goldteethgoldteethbitchimsmilebetseenoseblenosebleimnewthreechangnew3snew3swhiteiversonstartballinwayounggonthinkimgoneneedmoneylikeringneversaucinsaucinimsaucinimswagginimswagginimswagginohoohimballinimballiniversonwatchwatchwatchyeahshotshotshotyeahspendinimspendinfuckinpayoohstoneycigarettheadbandcommacommaheadmanslumplikedeadmanredblackboutbreadmanimanswerneverquestionlacelearnlessonbitchimsaucinwowthioftendonttalkinoptionrightwalkjumpjordanoohimballinmoneyjumpinlikeimdavineworleanbitchimhardendontmissnothinfuckpracticthishithappenknowyallcantstandayineverpassworkmagichighaveragballbastardmakehappitragicmakehappenyallshaqtinwhiteiversonstartballinwayounggonthinkimgoneneedmoneylikeringneversaucinsaucinimsaucinimswagginimswagginimswagginohoohimballinimballiniversonwatchwatchwatchyeahshotshotshotyeahspendinimspendinfuckinpayoohoohoohoohoohoohoohooh,"1,053,295,540"
